synthetic_id,generated_text,gt_is_help_request,gt_classification_category,gt_location_name,gt_google_map_url,gt_lat,gt_lng,gt_victim_name,gt_victim_phone,gt_victim_gender,gt_victim_nickname,gt_reporter_name,gt_reporter_phone,gt_reporter_gender,gt_reporter_nickname,gt_victims_json,gt_dead,gt_critical,gt_urgent,gt_safe,gt_child,gt_bedridden,gt_item_firstaid,gt_item_food,gt_item_energy,source_template_id,generator_model
SYN_NER_GPT_V2_0605,ร่วมช่วยเหลือผู้ประสบภัยน้ำท่วมหาดใหญ่กันนะครับ ตอนนี้หลายครอบครัวยังต้องอพยพและขาดแคลนอาหาร น้ำดื่ม ยารักษาโรค และของใช้จำเป็น สามารถบริจาคผ่านหน่วยงานหรือมูลนิธิที่น่าเชื่อถือ พร้อมตรวจสอบช่องทางให้ถูกต้องก่อนโอนนะครับ ขอเป็นกำลังใจให้ทุกคนผ่านวิกฤตนี้ไปด้วยกัน #ช่วยเหลือน้ำท่วมหาดใหญ่ #น้ำท่วมภาคใต้,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,160,gpt-5.6-luna
SYN_NER_GPT_V2_0606,ขอความช่วยเหลือด่วนครับ อยู่หมู่บ้านห้วยต้ม ตำบลห้วยแก้ว อำเภอแม่แตง จังหวัดเชียงใหม่ มีผู้ป่วยอาการหนัก 2 คน เด็กผู้ชายหัวแตกแผลใหญ่มากเลือดไหลไม่หยุด อีกคนหมดสติเรียกไม่รู้สึกตัว หายใจแผ่วมาก ขอทีมแพทย์หรือนำส่งโรงพยาบาลด่วนครับ ติดต่อ นันทะ โฉมแก่นแก้ว 090-675-1620 ต้องการอาหารกับไฟฉายหรือแบตสำรองด้วยครับ 🙏,True,help_request,หมู่บ้านห้วยต้ม ตำบลห้วยแก้ว อำเภอแม่แตง จังหวัดเชียงใหม่,,0.0,0.0,นันทะ โฉมแก่นแก้ว,090-675-1620,male,,นันทะ โฉมแก่นแก้ว,090-675-1620,male,,"[{""name"": null, ""age"": 8, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""หัวแตกแผลใหญ่มาก เลือดไหลพุ่งออกมา กดยังไงก็เอาไม่อยู่"", ""is_bedridden"": false}, {""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""พ่อนอนหมดสติอยู่บนเตียง เรียกไม่รู้สึกตัวเลยครับ ลมหายใจแผ่วมาก"", ""is_bedridden"": false}]",0,2,0,0,1,0,0,1,1,1843,gpt-5.6-luna
SYN_NER_GPT_V2_0607,แจ้งเตือนค่ะ !!!!! ตอนนี้น้ำในชุมชนเริ่มสูงขึ้นและไหลแรง ระวังผู้สูงอายุ เด็ก และสัตว์เลี้ยงกันด้วยนะคะ เก็บของสำคัญขึ้นที่สูง ปิดสวิตช์ไฟเมื่อปลอดภัย และอย่าขับรถฝ่ากระแสน้ำค่ะ 🥺,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,168,gpt-5.6-luna
SYN_NER_GPT_V2_0608,ขอเชิญร่วมบริจาคสิ่งของและสมทบทุนช่วยผู้ประสบภัยน้ำท่วมในพื้นที่หาดใหญ่ ผ่านศูนย์รับบริจาคของเทศบาล เพื่อนำไปจัดสรรให้ศูนย์พักพิงและชุมชนที่ได้รับผลกระทบ ขณะนี้ยังขาดแคลนอาหารแห้ง น้ำดื่ม ยาสามัญ และของใช้สำหรับเด็ก สามารถติดตามรายละเอียดจุดรับบริจาคและบัญชีทางการได้จากเพจเทศบาลนครหาดใหญ่ 🙏🏻,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,772,gpt-5.6-luna
SYN_NER_GPT_V2_0609,"🥲ขอความช่วยเหลือด่วนมากค่ะ ตอนนี้มีคนเจ็บติดอยู่ในพื้นที่ น้ำท่วมออกไปไหนไม่ได้ มีผู้ป่วยอาการหนัก 2 คน คนหนึ่งเป็นเด็ก 9 ขวบ แผลฉีกขาดใหญ่เลือดไหลไม่หยุด ผ้าพันแผลเปียกชุ่มแล้ว อีกคนเป็นผู้หญิงอายุ 59 ปี ใจสั่นแรง หน้ามืด ตัวซีด ชีพจรเร็วมากจนจับชีพจรไม่ได้ค่ะ

มีผู้ป่วยติดเตียงอีกคน คอบวมอักเสบมาก เจ็บคอจนกลืนน้ำหรืออาหารไม่ได้เลย ขอทีมแพทย์หรือเรือเข้าช่วยด่วนๆนะคะ และขออาหารกับแบตสำรองด้วยค่ะ

พิกัด 18.8591, 101.1255  
ติดต่อคุณดรุณี (ซอ) 099 422 7926  
น้าภณณัฏฐ์ มาระวัง ฝากช่วยประสานหน่วยงานให้ด้วยนะคะ 🙏🥲",True,help_request,,,18.8591,101.1255,ดรุณี,099 422 7926,female,ซอ,น้าภณณัฏฐ์ มาระวัง,,male,,"[{""name"": null, ""age"": 9, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""แผลฉีกขาดขนาดใหญ่ เลือดไหลไม่หยุดเปียกชุ่มผ้าพันแผล"", ""is_bedridden"": false}, {""name"": null, ""age"": 59, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คนไข้ใจสั่นรุนแรง หน้ามืด ตัวซีด ชีพจรเต้นเร็วมากจับชีพจรไม่ได้ (HR > 150)"", ""is_bedridden"": false}, {""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""คอบวมเป่งโตอักเสบมาก เจ็บคอรุนแรงจนกลืนน้ำและอาหารไม่ได้เลย"", ""is_bedridden"": true}]",0,2,1,0,1,1,0,1,1,1585,gpt-5.6-luna
SYN_NER_GPT_V2_0610,"🚨 ขอความช่วยเหลือด่วนค่ะ 🚨  
ตอนนี้อยู่ที่ตำบลนาหว้า มีคนป่วยอาการหนักหมดสติ ปลุกไม่ตื่น เรียกไม่มีปฏิกิริยา เป็นผู้หญิงวัยกลางคนและนอนช่วยเหลือตัวเองไม่ได้ ขอทีมแพทย์หรือเรือเข้าไปรับด่วนค่ะ

อีกคนเป็นน้องธารา จุฑา ภิมาลย์ อายุ 8 ขวบ มีประวัติหอบหืด ตอนนี้หายใจหอบเหนื่อย ตัวโยนมากค่ะ ส่วนป้าสงวนมีแผลมีดบาดที่นิ้วโป้ง ล้างแผลแล้วเลือดหยุดแล้ว

ขออาหารด้วยค่ะ และขอชุดปฐมพยาบาลสำหรับทำแผลเบื้องต้น 🙏🏻  
ติดต่อ กุลบดี ธงชัยธนากุล โทร. 0668419400 ค่ะ  
ช่วยแชร์หรือประสานหน่วยงานให้ทีนะคะ ด่วนจริงๆค่ะ 🙏🏻",True,help_request,ตำบลนาหว้า,,0.0,0.0,จุฑา ภิมาลย์,,male,ธารา,กุลบดี ธงชัยธนากุล,0668419400,male,,"[{""name"": ""จุฑา ภิมาลย์"", ""age"": 8, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""น้องมีประวัติหอบหืด ตอนนี้หายใจหอบเหนื่อย ตัวโยน"", ""is_bedridden"": false}, {""name"": ""คุณนูรียะห์"", ""age"": 54, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ลุงข้างบ้านวูบล้มฟุบหมดสติไป ปลุกยังไงก็ไม่ลืมตา เรียกไม่มีปฏิกิริยา"", ""is_bedridden"": true}, {""name"": ""ป้าสงวน"", ""age"": 41, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""มีแผลมีดบาดขนาดเล็กที่นิ้วโป้ง เลือดหยุดไหลสนิทแล้ว ทาแผลล้างแล้ว"", ""is_bedridden"": false}]",0,1,1,1,1,1,1,1,0,1125,gpt-5.6-luna
SYN_NER_GPT_V2_0611,"🚨อัปเดตสถานการณ์ค่ะ🚨  
ตอนนี้น้ำบริเวณชุมชนถนนแก้วสมิทธิ์ อ.หาดใหญ่ ยังเพิ่มสูงต่อเนื่อง กระแสน้ำค่อนข้างแรง หลายบ้านต้องขึ้นไปอยู่ชั้น 2 แล้วค่ะ  
ไฟฟ้าบางส่วนถูกตัดเพื่อความปลอดภัย และสัญญาณโทรศัพท์ติด ๆ ดับ ๆ ใครที่อยู่ในพื้นที่ขอให้ติดตามประกาศจากทางการอย่างใกล้ชิดนะคะ  
หากมีการเปลี่ยนแปลงจะมาอัปเดตให้ทราบอีกครั้ง ฝากช่วยแชร์ข้อมูลต่อด้วยค่ะ 🙏🏻",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,5,gpt-5.6-luna
SYN_NER_GPT_V2_0612,ร่วมส่งกำลังใจให้ผู้ประสบภัยน้ำท่วมในพื้นที่เขต 8 ถนนรัตนอุทิศ ซอย 11 และครอบครัวที่ได้รับผลกระทบทุกหลังนะคะ หากต้องการช่วยเหลือ สามารถบริจาคผ่านหน่วยงานหรือมูลนิธิที่เปิดรับอย่างเป็นทางการ เพื่อสนับสนุนอาหาร น้ำดื่ม ยาประจำตัว และการฟื้นฟูหลังน้ำลด ขอบคุณทุกน้ำใจที่ช่วยกันดูแลคนในชุมชนค่ะ 🙏,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,21,gpt-5.6-luna
SYN_NER_GPT_V2_0613,"อัปเดตสถานการณ์ค่ะ🙏

9 หมู่ 1 หมู่บ้านบุญฉัตร ต.ควนลัง ขณะนี้น้ำยังท่วมบริเวณชั้น 1 ของบ้าน ผู้หญิง 3 คน รวมผู้สูงอายุ 1 คนที่มีโรคประจำตัว และแมว 2 ตัว ยังปลอดภัยดี แต่ยังไม่สามารถออกจากบ้านได้

ล่าสุดติดต่อได้เมื่อวันที่ 23 พ.ย. ขอให้ทุกคนติดตามประกาศจากทางการและอย่าเดินลุยน้ำโดยไม่จำเป็นนะคะ🙏
Panda Aunchadalux",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1043,gpt-5.6-luna
SYN_NER_GPT_V2_0614,"ขอส่งกำลังใจให้ชาวสงขลาทุกคนที่กำลังเผชิญสถานการณ์น้ำท่วมครับ

ขอให้ทุกครอบครัวปลอดภัย เข้มแข็ง และผ่านพ้นวิกฤตครั้งนี้ไปได้โดยเร็ว เจ้าหน้าที่ อาสาสมัคร และผู้ปฏิบัติงานทุกฝ่าย ขอให้เดินทางและทำงานอย่างปลอดภัย

ช่วงนี้ขอให้ติดตามประกาศจากทางการอย่างใกล้ชิด และช่วยกันดูแลผู้สูงอายุ เด็ก และผู้ที่อยู่ลำพังในชุมชนด้วยครับ 🙏",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1187,gpt-5.6-luna
SYN_NER_GPT_V2_0615,"อัปเดตค่ะ ตอนนี้น้ำเริ่มลดลงแล้ว แต่ไฟฟ้ายังดับและสัญญาณโทรศัพท์ขาดๆ หายๆ เด็ก 2 คนกับผู้ใหญ่ 2 คนปลอดภัยดี ทุกคนอยู่ชั้นสองค่ะ หากติดต่อไม่ได้ไม่ต้องตกใจนะคะ จะรายงานสถานการณ์อีกครั้งเมื่อสัญญาณกลับมา

พิกัด https://maps.app.goo.gl/Hsa3epqBzzGPL9JV6?g_st=ipc

#อัปเดตสถานการณ์น้ำท่วม",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1003,gpt-5.6-luna
SYN_NER_GPT_V2_0616,"ขอความช่วยเหลือด่วนค่ะ อยู่ที่อำเภอแม่ลาว ตอนนี้มีผู้ประสบภัย 2 คน คนหนึ่งคลุ้มคลั่งถือมีด พยายามทำร้ายตัวเอง กรีดร้องอาละวาด ขอทีมเข้าช่วยเหลือด่วนมากค่ะ อีกคนคือลุงทยากร มีไข้ต่ำๆ ปวดหัว ตัวร้อนนิดหน่อย กินยาพาราแล้ว ยังพูดคุยรู้เรื่องดี

ต้องการอาหารด้วยค่ะ พิกัด 13.4397, 98.8786  
ติดต่อเกลได้ที่ 093-103-2482 ฝากช่วยแชร์ด้วยนะคะ 🙏",True,help_request,อำเภอแม่ลาว,,13.4397,98.8786,น้องเกล,0931032482,female,เกล,น้องเกล,0931032482,female,เกล,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คนไข้คลุ้มคลั่ง ถือมีดพยายามทำร้ายตัวเองและกรีดร้องอาละวาด"", ""is_bedridden"": false}, {""name"": ""ลุงทยากร"", ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""มีไข้ต่ำๆ ปวดหัวตัวร้อนนิดหน่อย ทานยาพาราพักผ่อนแล้วพูดคุยรู้เรื่องดี"", ""is_bedridden"": false}]",0,1,0,1,0,0,0,1,0,880,gpt-5.6-luna
SYN_NER_GPT_V2_0617,📣 #ร่วมบริจาคช่วยผู้ประสบภัยน้ำท่วม\nขอเชิญร่วมบริจาคสิ่งของและเงินสมทบให้ศูนย์พักพิงในพื้นที่ทุ่งซ่อมท่าท้อน เพื่อนำไปช่วยเหลือผู้ได้รับผลกระทบจากน้ำท่วม สามารถติดต่อประสานงานได้ที่ 061-121**** หรือบริจาคผ่านหน่วยงานท้องถิ่นในพื้นที่ค่ะ,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1621,gpt-5.6-luna
SYN_NER_GPT_V2_0618,ช่วยด้วยครับ ตอนนี้อยู่ถนนมิตรภาพ ตำบลห้วยยาง อำเภอเมืองเพชรบุรี จังหวัดเพชรบุรี มีเด็กสองคน คนหนึ่งอายุประมาณสามขวบโดนเสาบ้านล้มทับ แขนขาหักกระดูกโผล่ แผลฉีกใหญ่มาก ต้องการทีมแพทย์กับรถพยาบาลด่วน อีกคนยังรู้สึกตัวดีครับ ตอนนี้ขออาหารกับน้ำดื่มด้วย ใครเข้าช่วยได้รบกวนติดต่อพี่พิภพ มูลอินทรด้วยครับ срители,True,help_request,ถนนมิตรภาพ ตำบลห้วยยาง อำเภอเมืองเพชรบุรี จังหวัดเพชรบุรี,,0.0,0.0,พี่พิภพ มูลอินทร,,male,,พี่พิภพ มูลอินทร,,male,,"[{""name"": ""พี่พิภพ มูลอินทร"", ""age"": 9, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""เด็กตื่นดี รู้สึกตัวครบถ้วน พูดคุยและกินขนมได้ปกติ ไม่มีบาดแผลใหญ่"", ""is_bedridden"": false}, {""name"": null, ""age"": 3, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""โดนเสาบ้านล้มทับ แขนขาหักกระดูกโผล่ มีบาดแผลฉีกขาดขนาดใหญ่"", ""is_bedridden"": false}]",0,1,0,1,2,0,0,1,1,1377,gpt-5.6-luna
SYN_NER_GPT_V2_0619,ประกาศเตือนภัยค่ะ พื้นที่ซอยสามสกุล หาดใหญ่ใน น้ำเริ่มสูงและไหลแรง โดยเฉพาะบ้านที่อยู่ติดคลอง ขอให้ทุกคนย้ายของขึ้นที่สูง ปิดสวิตช์ไฟ และติดตามประกาศจากทางการอย่างใกล้ชิดนะคะ ผู้สูงอายุและเด็กควรอยู่ในจุดปลอดภัยค่ะ 🥹,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1736,gpt-5.6-luna
SYN_NER_GPT_V2_0620,"ขอความช่วยเหลือด่วนค่ะ/ครับ 🙏🏻

ตอนนี้มีคนเจ็บอยู่ในพื้นที่น้ำท่วม พิกัด 15.762, 104.6377

มีผู้หญิงลื่นล้ม สะบ้าเข่าหลุด เข่าบิดเบี้ยวบวมมาก เจ็บจนงอเข่าไม่ได้ ต้องการทีมแพทย์ช่วยด่วน  
ส่วนคุณตาหมดสติ เรียกไม่ตื่น ตัวเย็นมาก ปลุกยังไงก็ไม่ตอบสนอง ขอรถพยาบาลหรือทีมกู้ภัยเข้าช่วยโดยเร็วที่สุดค่ะ/ครับ 🚨

ขออาหารและอุปกรณ์ปฐมพยาบาลด้วย ตอนนี้ต้องการอาหารหลายชุดและชุดปฐมพยาบาล

ตาประพาส (ทิศใต้) ติดต่อได้ที่ 090 665 3049 ☎️

รบกวนช่วยแชร์หรือประสานทีมช่วยเหลือให้ด้วยนะคะ/ครับ 🙏🏻",True,help_request,,,15.762,104.6377,ตาประพาส,090 665 3049,male,ทิศใต้,ตาประพาส,090 665 3049,male,ทิศใต้,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""ลื่นล้มสะบ้าเข่าหลุด เข่าบิดเบี้ยวบวมใหญ่ เจ็บจนงอไม่ได้เลย"", ""is_bedridden"": false}, {""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คุณตาหมดสติไปเฉยๆ เรียกไม่ตื่น ตัวเย็นเฉียบ ปลุกยังไงก็เงียบ"", ""is_bedridden"": false}]",0,1,1,0,0,0,15,19,0,1712,gpt-5.6-luna
SYN_NER_GPT_V2_0621,"⚠️ แจ้งเตือนน้ำท่วมฉับพลัน

บริเวณถนนคลองวาด ตำบลท่างช้าง อำเภอบางกล่ำ ระดับน้ำเพิ่มสูงอย่างรวดเร็ว โดยเฉพาะช่วงหัวโค้งใกล้โครงการบ้านจัดสรรสิวาโน ขณะนี้การสัญจรเข้า–ออกลำบากและอาจมีกระแสน้ำแรง

ประชาชนในพื้นที่โปรดย้ายสิ่งของขึ้นที่สูง หลีกเลี่ยงการเดินทางผ่านจุดดังกล่าว และติดตามประกาศจากทางการอย่างใกล้ชิด หากไม่จำเป็นควรอยู่ในอาคารที่มั่นคงและห่างจากเสาไฟหรือสายไฟที่อาจถูกน้ำท่วม",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1739,gpt-5.6-luna
SYN_NER_GPT_V2_0622,แจ้งเตือนครับ ขณะนี้บริเวณถนนชุมจิตประชา หมู่ 4 ตำบลคลองหลา อำเภอคลองหอยโข่ง มีน้ำท่วมขังและกระแสน้ำไหลแรงในบางช่วง ผู้ที่ต้องเดินทางผ่านเส้นทางนี้ควรเพิ่มความระมัดระวัง หลีกเลี่ยงการขับรถเข้าใกล้จุดน้ำเชี่ยว และตรวจสอบเส้นทางก่อนออกจากบ้านครับ,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,670,gpt-5.6-luna
SYN_NER_GPT_V2_0623,พิมพ์เสร็จ กดส่ง ขึ้น error แล้วค่ะ ถ้าใครอยู่แถวพื้นที่น้ำท่วม ระวังสายไฟตกกับฝาท่อที่มองไม่เห็นนะคะ ตรวจสอบเส้นทางก่อนออกจากบ้านด้วยค่ะ,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1208,gpt-5.6-luna
SYN_NER_GPT_V2_0624,ขอเชิญร่วมบริจาคช่วยเหลือผู้ประสบภัยน้ำท่วมในพื้นที่หมู่บ้านคลองหวะ ผ่านหน่วยงานหรือมูลนิธิที่น่าเชื่อถือ เพื่อนำไปจัดหาอาหาร น้ำดื่ม และของจำเป็นให้ผู้ประสบภัย ขอขอบคุณทุกน้ำใจที่ร่วมกันช่วยเหลือครับ,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,887,gpt-5.6-luna
SYN_NER_GPT_V2_0625,อัปเดตค่ะ ตอนนี้น้ำขึ้นถึงชั้น 2 แล้ว ผู้สูงอายุในบ้านปลอดภัยดี แต่ยังออกจากบ้านไม่ได้ อยู่ที่ซอยโรงเรียนบ้านหน้าควน เลขที่ 28 ต.ควนลัง หากมีการเปลี่ยนแปลงจะแจ้งให้ทราบอีกครั้งค่ะ 🙏,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,799,gpt-5.6-luna
SYN_NER_GPT_V2_0626,"ขอความช่วยเหลือหน่อยค่ะ ตอนนี้อยู่บ้านนายภิเภก มีผู้หญิง 2 คน เด็กเล็กอายุ 2 ขวบตัวรุมๆ ไข้ 37.8 ยังเล่นกินข้าวได้ อีกคนมีไข้ต่ำๆ ปวดหัวตัวร้อนนิดหน่อย กินพาราแล้วรู้เรื่องดี ต้องการชุดปฐมพยาบาล อาหาร และไฟฉายหรือแบตสำรองค่ะ

พิกัด https://maps.app.goo.gl/kadnEtdaPlfn  
13.6365, 104.9353

ใครอยู่ใกล้ช่วยติดต่อหรือส่งของให้หน่อยนะคะ 🙏",True,help_request,,https://maps.app.goo.gl/kadnEtdaPlfn,13.6365,104.9353,นายภิเภก,,male,,ศรีสอางค์,,female,,"[{""name"": null, ""age"": 2, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ลูกตัวรุมๆ วัดไข้ได้ 37.8 องศา ยังวิ่งเล่นและกินข้าวได้ปกติ"", ""is_bedridden"": false}, {""name"": null, ""age"": 25, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""มีไข้ต่ำๆ ปวดหัวตัวร้อนนิดหน่อย ทานยาพาราพักผ่อนแล้วพูดคุยรู้เรื่องดี"", ""is_bedridden"": false}]",0,0,0,2,1,0,1,1,1,1164,gpt-5.6-luna
SYN_NER_GPT_V2_0627,"🙏ขอส่งกำลังใจให้ผู้ประสบภัยน้ำท่วมทุกคนค่ะ  
ขอให้ทุกครอบครัวปลอดภัย ฝนหยุดตก ระดับน้ำลดลงโดยเร็ว และเจ้าหน้าที่กับอาสาสมัครทุกคนปฏิบัติงานอย่างปลอดภัยนะคะ  

ขอให้สถานการณ์คลี่คลายและทุกคนได้กลับบ้านอย่างปลอดภัยค่ะ 🙏",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1135,gpt-5.6-luna
SYN_NER_GPT_V2_0628,"🆘ขอความช่วยเหลือหน่อยค่ะ🆘

ยายธีรารัตน์อยู่พิกัด 14.7959, 102.0177 ตอนนี้เจ็บคอ ไอ จามเล็กน้อย แต่ยังไม่หอบไม่แน่นหน้าอกค่ะ

ขอชุดปฐมพยาบาลกับไฟฉายหรือแบตสำรองด้วยนะคะ ติดต่อยายธีรารัตน์ได้ที่ 0897451481

ช่วยประสานเข้าช่วยเหลือด้วยค่ะ 🙏",True,help_request,,,14.7959,102.0177,ยายธีรารัตน์,0897451481,female,,ยายธีรารัตน์,0897451481,female,,"[{""name"": ""ยายธีรารัตน์"", ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""เจ็บคอ ไอ จาม เล็กน้อย ไม่มีอาการหอบเหนื่อยหรือแน่นหน้าอกเลย"", ""is_bedridden"": false}]",0,0,0,1,0,0,1,0,1,823,gpt-5.6-luna
SYN_NER_GPT_V2_0629,"😭ขอความช่วยเหลือด่วนค่ะ/ครับ ตอนนี้มีเด็กผู้หญิงชื่อน้องวิไลลักษณ์หมดสติ ปลุกไม่ตื่น ตัวอ่อนปวกเปียก อยู่ในพื้นที่น้ำท่วม ต้องการทีมแพทย์หรือทีมกู้ภัยเข้าช่วยเหลือโดยด่วน

มีน้องปพนวิช ปัญญาปิติโสภณ อายุ 12 ปี นอนติดเตียง มีผื่นแดงคันตามตัวเล็กน้อย แต่ยังรู้สึกตัวดี และต้องการอุปกรณ์ปฐมพยาบาลประมาณ 5 ชุดด้วยครับ

ติดต่อคุณพรนุวัฒน์ (ร็อค) หรือโทร 098 270 8609 ครับ พิกัด https://maps.app.goo.gl/whuYTWZQpl4B  
GPS 15.5867, 101.9647 ช่วยแชร์หรือประสานหน่วยงานให้หน่อยนะครับ 🙏😭",True,help_request,,https://maps.app.goo.gl/whuYTWZQpl4B,15.5867,101.9647,น้องปพนวิช ปัญญาปิติโสภณ,098 270 8609,male,,พรนุวัฒน์ มัชฌิมวงศ์,,male,ร็อค,"[{""name"": ""น้องปพนวิช ปัญญาปิติโสภณ"", ""age"": 12, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""มีผื่นแดงเล็กน้อยขึ้นตามผิวหนังคันยิบๆ ไม่มีไข้อาการปกติทั่วไป"", ""is_bedridden"": true}, {""name"": ""น้องวิไลลักษณ์"", ""age"": 11, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""หมดสติ ปลุกไม่ตื่น ตัวอ่อนปวกเปียก"", ""is_bedridden"": false}]",0,1,0,1,1,1,5,0,0,1831,gpt-5.6-luna
SYN_NER_GPT_V2_0630,ขอร่วมส่งกำลังใจและบริจาคช่วยผู้ประสบภัยทุกคนนะคะ ขอให้ทุกคนปลอดภัยและผ่านพ้นเหตุการณ์นี้ไปได้โดยเร็ว 🙏💙,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,922,gpt-5.6-luna
SYN_NER_GPT_V2_0631,ขอเชิญร่วมบริจาคช่วยเหลือผู้ประสบภัยน้ำท่วมในพื้นที่ภาคใต้ค่ะ ขณะนี้หลายครอบครัวยังต้องการอาหาร น้ำดื่ม ยารักษาโรค และของใช้จำเป็น สามารถบริจาคผ่านหน่วยงานและมูลนิธิที่เปิดรับอย่างเป็นทางการนะคะ ตรวจสอบบัญชีให้แน่ใจก่อนโอนทุกครั้ง ขอบคุณทุกน้ำใจที่ช่วยกันค่ะ 🙏 #ร่วมบริจาค #ช่วยผู้ประสบภัยน้ำท่วม,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,212,gpt-5.6-luna
